MilliTime,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Azimuth,Angle,Direction,Fall,cone direction,cone probability
1755324505542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-148.94861459227099,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324505656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-148.69599980534662,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324505812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.8642925979866,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324505933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.48540097324315,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324506049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-150.08530644171543,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324506156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.16964757935418,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324506275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.23279901258854,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324506409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.10649576888756,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324506579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.39067594528348,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324506695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.76957096483156,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324506795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.48540097324315,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324506922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.5169757939535,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324507047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.5169757939535,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324507182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.80114493684812,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324507323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.76957096483156,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324507449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.48540097324315,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324507583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.89586628710853,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324507747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.73799689851677,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324507918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.8642925979866,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.45382605822476,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.39067594528348,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.5169757939535,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.73799689851677,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.48540097324315,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.20122334312538,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508730,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.20122334312538,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.61169969028535,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324508965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.83271881455664,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324509115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-149.9905867887244,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324509260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-150.4641765676375,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324509407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-150.74832025225874,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324509521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-150.93774513281892,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324509668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-151.06402650104707,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324509787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-151.0008860054802,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324509909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-151.34815406475866,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324510032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-151.31658471252774,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324510237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-151.50599941194213,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324510376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-151.69541071791025,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324510550,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.13735723589681,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324510668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.1689241374274,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324510776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.32675723137498,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324510892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.80024237666535,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324511000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.38988980922875,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324511115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.48458796918618,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324511249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.51615383400735,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324511380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.42145595679688,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324511533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.64241635092012,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324511676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.5477196045992,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324511802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-152.73711224907882,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324511928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-153.11588736052437,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324512081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-153.36839656301854,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324512243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-153.8418350641503,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324512336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-153.68402458593624,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324512502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-154.12588798942804,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324512652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-154.59929257404173,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324512806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-154.8833251510446,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324512956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.19890795480916,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324513132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.35669582459337,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324513264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.54603816023777,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324513399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.32513843900264,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324513515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.57759488653832,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324513654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.6091515186588,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324513777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.1673500982884,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324513910,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.19890795480916,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324514012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.07267596359637,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324514232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.41981031320506,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324514368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-155.9878237582636,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324514498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-156.6189140229965,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324514609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-156.74512755611158,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324514716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-156.9344450310753,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324514843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-157.24996662383182,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324514961,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-157.7863317250834,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324515084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-157.7863317250834,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324515196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-157.91253132448574,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324515303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-157.91253132448574,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324515451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-158.35421806178022,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324515569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-158.38576640848362,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324515686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-158.73279201019324,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324515823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-158.7643392274442,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324515941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-160.15232362015686,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324516093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.80534460122342,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324516207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.7738004894843,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324516337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.36371847386954,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324516509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.39526380890652,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324516627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.30062752146205,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324516742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.26908190411118,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324516835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.3321730447214,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324516940,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.55298907257114,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324517080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-159.7738004894843,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324517164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-160.02615074873665,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324517278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-160.15232362015686,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324517427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-160.31003759242736,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324517556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-160.46774921256772,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324517662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-160.75162420164415,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324517795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-161.13011233348547,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324517961,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-160.84624750459864,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324518107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-161.2562720338273,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324518252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-161.1931923717902,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324518366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-161.6347421045979,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324518490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-161.22473224984466,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324518669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-161.72935750591333,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324518794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-162.07627340178985,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324518890,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-162.2970321375787,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324519006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-162.23395868330715,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324519108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-162.5493221928846,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324519208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-162.89621119171156,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324519373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-162.9908153075585,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324519586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-163.30615624837435,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324519683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.0629361450336,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324519915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-163.87374624777684,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.59895580862948,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.47283597895049,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.12599869202367,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.09446746553502,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.12599869202367,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.1575298245094,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.1575298245094,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520910,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.31518407679593,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324520997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.44130578652343,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324521122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.72507413430122,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324521309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-164.75660348073154,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324521457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-165.1664764307789,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324521590,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-165.4186980433783,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324521742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-165.7970191843537,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324521854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-165.6393870202524,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324521990,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-165.45022532202006,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324522141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-166.01770026712865,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324522251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-165.9231232240626,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324522359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.142936,139.98755633333334,-166.26990158059056,36.83493888002478,-90.0,172.41679900921,360,0.0,0,0
1755324522495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-166.2383767452962,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324522613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-166.5536208698211,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324522762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-166.5536208698211,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324522902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-166.5536208698211,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324523034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-166.837332548231,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324523176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-166.994946858885,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324523298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-167.37321162151767,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324523417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-167.37321162151767,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324523554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-167.68842192312385,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324523689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-167.31016843389182,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324523853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-167.31016843389182,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324523994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14291766666667,139.98754,-167.71994243661686,35.113038794321746,-90.0,169.03443179675233,360,0.0,0,0
1755324524117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429165,139.98753966666666,-167.81450341346235,34.992649084981444,-90.0,168.93433421455592,360,0.0,0,0
1755324524241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429165,139.98753966666666,-167.593859819021,34.992649084981444,-90.0,168.93433421455592,360,0.0,0,0
1755324524348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1429165,139.98753966666666,-167.972103162848,34.992649084981444,-90.0,168.93433421455592,360,0.0,0,0
